,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,user_id,receipt_id,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate
539,,,840.0,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e,6012e6620a720f05f8000043,2021-01-28 16:29:22.000000000,2021-01-28 16:29:22.000000000,2021-01-28 16:29:22.000000000,2021-01-28 16:29:22.000000000,2021-01-28 16:29:22.000000000,2021-01-28 00:00:00.000000000
540,,,840.0,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e,6012e6840a720f05f8000063,2021-01-28 16:29:56.000000000,2021-01-28 16:29:56.000000000,2021-01-28 16:29:56.000000000,2021-01-28 16:29:56.000000000,2021-01-28 16:29:56.000000000,2021-01-28 00:00:00.000000000
541,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",940.0,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e,6012e6210a720f05f8000007,2021-01-28 16:28:17.000000000,2021-01-28 16:28:17.000000000,2021-01-28 16:28:18.000000000,2021-01-28 16:28:18.000000000,2021-01-28 16:28:18.000000000,2021-01-28 00:00:00.000000000
542,,,840.0,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e,6012e6710a720f05f8000051,2021-01-28 16:29:37.000000000,2021-01-28 16:29:37.000000000,2021-01-28 16:29:37.000000000,2021-01-28 16:29:37.000000000,2021-01-28 16:29:37.000000000,2021-01-28 00:00:00.000000000
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 20:53:28.000000000,2021-01-25 20:53:28.000000000,2021-01-25 22:04:23.000000000,2021-01-28 22:37:02.000000000,2021-01-25 22:04:23.000000000,2021-01-24 00:00:00.000000000
544,,,,0.0,FLAGGED,0.0,60132b8873c60b3ca7f3bae8,60132b890a7214ad50000013,2021-01-28 21:24:25.000000000,2021-01-28 21:24:25.000000000,,2021-01-28 21:24:25.000000000,,
545,,,840.0,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e,6012e6850a720f05f8000064,2021-01-28 16:29:57.000000000,2021-01-28 16:29:57.000000000,2021-01-28 16:29:58.000000000,2021-01-28 16:29:58.000000000,2021-01-28 16:29:58.000000000,2021-01-28 00:00:00.000000000
546,5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,20.0,60132b8b73c60b3ca7f3baee,60132b960a720f05f800007a,2021-01-28 21:24:38.000000000,2021-01-28 21:24:38.000000000,2021-01-28 21:24:39.000000000,2021-01-28 21:24:43.000000000,2021-01-28 21:24:39.000000000,2021-01-28 00:00:00.000000000
547,,,840.0,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e,6012e6660a720f05f8000047,2021-01-28 16:29:26.000000000,2021-01-28 16:29:26.000000000,2021-01-28 16:29:26.000000000,2021-01-28 16:29:26.000000000,2021-01-28 16:29:26.000000000,2021-01-28 00:00:00.000000000
548,,,840.0,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e,6013410f0a720f05f8000092,2021-01-28 22:56:15.000000000,2021-01-28 22:56:15.000000000,2021-01-28 22:56:16.000000000,2021-01-28 22:56:16.000000000,2021-01-28 22:56:16.000000000,2021-01-28 00:00:00.000000000
549,25.0,COMPLETE_NONPARTNER_RECEIPT,35.0,1.0,FINISHED,1.0,601442ce67804a1228b1dc41,601443720a7214ad50000063,2021-01-29 17:18:42.000000000,2021-01-29 17:18:42.000000000,2021-01-29 17:18:43.000000000,2021-01-29 17:18:47.000000000,2021-01-29 17:18:43.000000000,2021-01-28 17:18:41.000000000
550,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",375.0,5.0,FINISHED,25.0,6014485b84231211ce793d79,601448f30a720f05f80000d9,2021-01-29 17:42:11.000000000,2021-01-29 17:42:11.000000000,2021-01-29 17:42:11.000000000,2021-01-29 17:42:11.000000000,2021-01-29 17:42:11.000000000,2021-01-24 06:00:00.000000000
551,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,6014319173c60b3ca7f3bf01,601431db0a720f05f80000a8,2021-01-29 16:03:39.000000000,2021-01-29 16:03:39.000000000,2021-01-29 16:03:45.000000000,2021-01-29 16:03:45.000000000,2021-01-29 16:03:40.000000000,2021-01-28 16:03:39.000000000
552,5.0,All-receipts receipt bonus,5.0,1.0,REJECTED,10.0,6014436084231211ce793ced,601443600a7214ad50000060,2021-01-29 17:18:24.000000000,2021-01-29 17:18:24.000000000,,2021-01-29 17:18:29.000000000,,2021-01-29 00:00:00.000000000
553,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FINISHED,1.0,60145a3c84231211ce796c5d,60145a3d0a7214ad50000082,2021-01-29 18:55:57.000000000,2021-01-29 18:55:57.000000000,2021-01-29 18:56:00.000000000,2021-01-29 18:56:00.000000000,2021-01-29 18:56:00.000000000,2021-02-28 18:55:58.000000000
554,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,1.0,FINISHED,1.0,6014499c67804a1228b1f5b0,60144aee0a720f05f80000f1,2021-01-29 17:50:38.000000000,2021-01-29 17:50:38.000000000,2021-01-29 17:50:39.000000000,2021-01-29 17:50:39.000000000,2021-01-29 17:50:39.000000000,2021-01-13 17:50:38.000000000
555,,,,,PENDING,2.23,6014319173c60b3ca7f3bf01,601431e40a7214ad50000041,2021-01-29 16:03:48.176000000,2021-01-29 16:03:48.176000000,2021-01-29 16:03:48.207000064,2021-01-29 16:03:48.176000000,,2021-01-29 00:00:00.000000000
556,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1499.5,5.0,FINISHED,99.95,60147a84c8b50e11d8453f29,60147ba00a7214ad500000d3,2021-01-29 21:18:24.000000000,2021-01-29 21:18:24.000000000,2021-01-29 21:18:33.000000000,2021-01-29 21:18:33.000000000,2021-01-29 21:18:33.000000000,2021-01-29 00:00:00.000000000
557,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601487f80a720f05f800018d,2021-01-29 22:11:04.138000128,2021-01-29 22:11:04.138000128,,2021-01-29 22:11:04.138000128,,
558,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,28.0,601465a884231211ce796db3,601465b00a7214ad5000009f,2021-01-29 19:44:48.000000000,2021-01-29 19:44:48.000000000,2021-01-29 19:44:49.000000000,2021-01-29 19:44:53.000000000,2021-01-29 19:44:49.000000000,2021-01-29 00:00:00.000000000
559,,,,0.0,FLAGGED,0.0,60145a5467804a1228b20ded,60145a540a720f05f8000116,2021-01-29 18:56:20.000000000,2021-01-29 18:56:20.000000000,,2021-01-29 18:56:20.000000000,,
560,,,840.0,4.0,FINISHED,84.0,60145ff384231211ce796d51,601472e20a7214ad500000ce,2021-01-29 20:41:06.000000000,2021-01-29 20:41:06.000000000,2021-01-29 20:41:07.000000000,2021-01-29 21:07:34.000000000,2021-01-29 20:41:07.000000000,2021-01-29 00:00:00.000000000
561,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FINISHED,1.0,601442ce67804a1228b1dc41,601442dd0a7214ad50000054,2021-01-29 17:16:13.000000000,2021-01-29 17:16:13.000000000,2021-01-29 17:16:13.000000000,2021-01-29 17:16:14.000000000,2021-01-29 17:16:13.000000000,2021-01-28 17:16:13.000000000
562,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,10.0,601442ce67804a1228b1dc41,601443310a720f05f80000c6,2021-01-29 17:17:37.000000000,2021-01-29 17:17:37.000000000,2021-01-29 17:17:38.000000000,2021-01-29 17:17:38.000000000,2021-01-29 17:17:38.000000000,2021-01-22 00:00:00.000000000
563,5.0,All-receipts receipt bonus,5.0,1.0,REJECTED,10.0,60145a5167804a1228b20ddd,60145a510a7214ad50000086,2021-01-29 18:56:17.000000000,2021-01-29 18:56:17.000000000,,2021-01-29 18:56:22.000000000,,2021-01-29 00:00:00.000000000
564,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,60145a3c84231211ce796c5d,60145a960a7214ad50000095,2021-01-29 18:57:25.000000000,2021-01-29 18:57:25.000000000,2021-01-29 18:57:31.000000000,2021-01-29 18:57:31.000000000,2021-01-29 18:57:26.000000000,2021-01-28 18:57:25.000000000
565,,,100.0,1.0,FINISHED,10.0,6014658e67804a1228b20ef4,601465f40a720f05f8000137,2021-01-29 19:45:56.000000000,2021-01-29 19:45:56.000000000,2021-01-29 19:45:57.000000000,2021-01-29 19:45:57.000000000,2021-01-29 19:45:57.000000000,2021-01-22 00:00:00.000000000
566,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3250.0,2.0,FINISHED,11.0,60145a3c84231211ce796c5d,60145a830a7214ad5000008f,2021-01-29 18:57:07.000000000,2021-01-29 18:57:07.000000000,2021-01-29 18:57:08.000000000,2021-01-29 18:57:13.000000000,2021-01-29 18:57:07.000000000,2021-01-28 18:57:07.000000000
567,25.0,COMPLETE_NONPARTNER_RECEIPT,35.0,1.0,FINISHED,1.0,6014319173c60b3ca7f3bf01,601432400a7214ad50000043,2021-01-29 16:05:20.000000000,2021-01-29 16:05:20.000000000,2021-01-29 16:05:22.000000000,2021-01-29 16:05:26.000000000,2021-01-29 16:05:22.000000000,2021-01-28 16:05:20.000000000
568,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,601442570a7214ad5000004b,2021-01-29 17:13:59.000000000,2021-01-29 17:13:59.000000000,2021-01-29 17:14:01.000000000,2021-01-29 17:14:01.000000000,2021-01-29 17:14:01.000000000,2021-01-28 17:13:59.000000000
569,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,6014554a67804a1228b20ca9,601455a80a720f05f8000107,2021-01-29 18:36:24.000000000,2021-01-29 18:36:24.000000000,2021-01-29 18:36:30.000000000,2021-01-29 18:36:30.000000000,2021-01-29 18:36:25.000000000,2021-01-28 18:36:24.000000000
570,5.0,All-receipts receipt bonus,5.0,1.0,REJECTED,10.0,6014558284231211ce796b88,601455820a720f05f80000fb,2021-01-29 18:35:46.000000000,2021-01-29 18:35:46.000000000,,2021-01-29 18:35:52.000000000,,2021-01-29 00:00:00.000000000
571,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,11.0,54943462e4b07e684157a532,6014323b0a720f05f80000b2,2021-01-29 16:05:15.000000000,2021-01-29 16:05:15.000000000,2021-01-29 16:05:19.000000000,2021-01-29 16:05:23.000000000,2021-01-29 16:05:17.000000000,2021-01-28 16:05:15.000000000
572,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,25.0,601441a984231211ce792603,601442710a720f05f80000bb,2021-01-29 17:14:25.000000000,2021-01-29 17:14:25.000000000,2021-01-29 17:14:25.000000000,2021-01-29 17:14:25.000000000,2021-01-29 17:14:25.000000000,2021-01-24 06:00:00.000000000
573,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,28.0,6014435467804a1228b1dcaf,6014435e0a720f05f80000d1,2021-01-29 17:18:22.000000000,2021-01-29 17:18:22.000000000,2021-01-29 17:18:22.000000000,2021-01-29 17:18:27.000000000,2021-01-29 17:18:22.000000000,2021-01-29 00:00:00.000000000
574,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FINISHED,10.0,6014499c67804a1228b1f5b0,60144adf0a720f05f80000ef,2021-01-29 17:50:23.000000000,2021-01-29 17:50:23.000000000,2021-01-29 17:50:24.000000000,2021-01-29 17:50:24.000000000,2021-01-29 17:50:24.000000000,2021-01-28 17:50:23.000000000
575,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,21.0,6014558767804a1228b20d00,601455900a720f05f8000102,2021-01-29 18:36:00.000000000,2021-01-29 18:36:00.000000000,2021-01-29 18:36:01.000000000,2021-01-29 18:36:06.000000000,2021-01-29 18:36:01.000000000,2021-01-29 00:00:00.000000000
576,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,6014485b84231211ce793d79,601448fe0a720f05f80000df,2021-01-29 17:42:22.000000000,2021-01-29 17:42:22.000000000,2021-01-29 17:42:23.000000000,2021-01-29 17:42:23.000000000,2021-01-29 17:42:23.000000000,2021-01-28 17:42:22.000000000
577,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601487e20a7214ad5000010d,2021-01-29 22:10:42.803000064,2021-01-29 22:10:42.803000064,,2021-01-29 22:10:42.803000064,,
578,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,60146f2ac8b50e11d8452661,60146fbd0a7214ad500000ba,2021-01-29 20:27:41.000000000,2021-01-29 20:27:41.000000000,2021-01-29 20:27:42.000000000,2021-01-29 20:27:42.000000000,2021-01-29 20:27:42.000000000,2021-01-26 06:00:00.000000000
579,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601510460a7214ad5000014a,2021-01-30 07:52:38.648000000,2021-01-30 07:52:38.648000000,,2021-01-30 07:52:38.648000000,,
580,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60157c190a720f05f80001eb,2021-01-30 15:32:41.127000064,2021-01-30 15:32:41.127000064,,2021-01-30 15:32:41.127000064,,
581,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6014aa550a720f05f800019b,2021-01-30 00:37:41.233999872,2021-01-30 00:37:41.233999872,,2021-01-30 00:37:41.233999872,,
582,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60155a1b0a7214ad50000170,2021-01-30 13:07:39.112999936,2021-01-30 13:07:39.112999936,,2021-01-30 13:07:39.112999936,,
583,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015010b0a7214ad50000143,2021-01-30 06:47:39.335000064,2021-01-30 06:47:39.335000064,,2021-01-30 06:47:39.335000064,,
584,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015556b0a720f05f80001db,2021-01-30 12:47:39.315000064,2021-01-30 12:47:39.315000064,,2021-01-30 12:47:39.315000064,,
585,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015048f0a720f05f80001bf,2021-01-30 07:02:39.687000064,2021-01-30 07:02:39.687000064,,2021-01-30 07:02:39.687000064,,
586,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601581f40a7214ad50000181,2021-01-30 15:57:40.056999936,2021-01-30 15:57:40.056999936,,2021-01-30 15:57:40.056999936,,
587,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6014a4760a7214ad50000116,2021-01-30 00:12:38.818000128,2021-01-30 00:12:38.818000128,,2021-01-30 00:12:38.818000128,,
588,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015a06b0a7214ad5000018d,2021-01-30 18:07:39.759000064,2021-01-30 18:07:39.759000064,,2021-01-30 18:07:39.759000064,,
589,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015d9d80a720f05f8000219,2021-01-30 22:12:40.796999936,2021-01-30 22:12:40.796999936,,2021-01-30 22:12:40.796999936,,
590,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6014e99b0a7214ad50000137,2021-01-30 05:07:39.747000064,2021-01-30 05:07:39.747000064,,2021-01-30 05:07:39.747000064,,
591,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6014dde60a7214ad50000132,2021-01-30 04:17:42.100000000,2021-01-30 04:17:42.100000000,,2021-01-30 04:17:42.100000000,,
592,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015f2730a720f05f8000224,2021-01-30 23:57:39.692000000,2021-01-30 23:57:39.692000000,,2021-01-30 23:57:39.692000000,,
593,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015c13b0a720f05f800020e,2021-01-30 20:27:39.328999936,2021-01-30 20:27:39.328999936,,2021-01-30 20:27:39.328999936,,
594,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015d8ab0a720f05f8000218,2021-01-30 22:07:39.164999936,2021-01-30 22:07:39.164999936,,2021-01-30 22:07:39.164999936,,
595,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015a2c30a7214ad5000018e,2021-01-30 18:17:39.282000128,2021-01-30 18:17:39.282000128,,2021-01-30 18:17:39.282000128,,
596,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015268a0a7214ad50000155,2021-01-30 09:27:38.821000192,2021-01-30 09:27:38.821000192,,2021-01-30 09:27:38.821000192,,
597,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6014f5520a720f05f80001ba,2021-01-30 05:57:38.081000192,2021-01-30 05:57:38.081000192,,2021-01-30 05:57:38.081000192,,
598,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60150cc40a720f05f80001c3,2021-01-30 07:37:40.084000000,2021-01-30 07:37:40.084000000,,2021-01-30 07:37:40.084000000,,
599,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015d0780a720f05f8000214,2021-01-30 21:32:40.359000064,2021-01-30 21:32:40.359000064,,2021-01-30 21:32:40.359000064,,
600,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6014d3560a720f05f80001ad,2021-01-30 03:32:38.904000000,2021-01-30 03:32:38.904000000,,2021-01-30 03:32:38.904000000,,
601,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6014cfd30a7214ad5000012b,2021-01-30 03:17:39.855000064,2021-01-30 03:17:39.855000064,,2021-01-30 03:17:39.855000064,,
602,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015938d0a720f05f80001f6,2021-01-30 17:12:45.453000192,2021-01-30 17:12:45.453000192,,2021-01-30 17:12:45.453000192,,
603,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601542ab0a720f05f80001d5,2021-01-30 11:27:39.173000192,2021-01-30 11:27:39.173000192,,2021-01-30 11:27:39.173000192,,
604,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601561230a7214ad50000173,2021-01-30 13:37:39.892000000,2021-01-30 13:37:39.892000000,,2021-01-30 13:37:39.892000000,,
605,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601551e70a7214ad5000016c,2021-01-30 12:32:39.599000064,2021-01-30 12:32:39.599000064,,2021-01-30 12:32:39.599000064,,
606,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015970b0a7214ad50000189,2021-01-30 17:27:39.236000000,2021-01-30 17:27:39.236000000,,2021-01-30 17:27:39.236000000,,
607,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015ca9c0a7214ad5000019c,2021-01-30 21:07:40.694999808,2021-01-30 21:07:40.694999808,,2021-01-30 21:07:40.694999808,,
608,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6015637b0a7214ad50000175,2021-01-30 13:47:39.244000000,2021-01-30 13:47:39.244000000,,2021-01-30 13:47:39.244000000,,
609,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6016560f0a7214ad500001dd,2021-01-31 07:02:39.108000000,2021-01-31 07:02:39.108000000,,2021-01-31 07:02:39.108000000,,
610,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60171af00a7214ad50000229,2021-01-31 21:02:40.453000192,2021-01-31 21:02:40.453000192,,2021-01-31 21:02:40.453000192,,
611,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601687480a720f05f800025b,2021-01-31 10:32:40.176000000,2021-01-31 10:32:40.176000000,,2021-01-31 10:32:40.176000000,,
612,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6016acc60a720f05f800026e,2021-01-31 13:12:38.888999936,2021-01-31 13:12:38.888999936,,2021-01-31 13:12:38.888999936,,
613,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60161ca50a7214ad500001be,2021-01-31 02:57:41.027000064,2021-01-31 02:57:41.027000064,,2021-01-31 02:57:41.027000064,,
614,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6017082f0a720f05f800029b,2021-01-31 19:42:39.098000128,2021-01-31 19:42:39.098000128,,2021-01-31 19:42:39.098000128,,
615,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60170e0c0a7214ad50000223,2021-01-31 20:07:40.788999936,2021-01-31 20:07:40.788999936,,2021-01-31 20:07:40.788999936,,
616,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6016366a0a720f05f800023a,2021-01-31 04:47:38.552000000,2021-01-31 04:47:38.552000000,,2021-01-31 04:47:38.552000000,,
617,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601602db0a7214ad500001b3,2021-01-31 01:07:39.602999808,2021-01-31 01:07:39.602999808,,2021-01-31 01:07:39.602999808,,
618,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60173a940a7214ad50000235,2021-01-31 23:17:40.249999872,2021-01-31 23:17:40.249999872,,2021-01-31 23:17:40.249999872,,
619,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6016d94f0a720f05f8000284,2021-01-31 16:22:39.390000128,2021-01-31 16:22:39.390000128,,2021-01-31 16:22:39.390000128,,
620,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60169a070a720f05f8000264,2021-01-31 11:52:39.252999936,2021-01-31 11:52:39.252999936,,2021-01-31 11:52:39.252999936,,
621,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6016e0570a720f05f8000289,2021-01-31 16:52:39.295000064,2021-01-31 16:52:39.295000064,,2021-01-31 16:52:39.295000064,,
622,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601604070a7214ad500001b4,2021-01-31 01:12:39.641999872,2021-01-31 01:12:39.641999872,,2021-01-31 01:12:39.641999872,,
623,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6017037e0a7214ad5000021f,2021-01-31 19:22:38.655000064,2021-01-31 19:22:38.655000064,,2021-01-31 19:22:38.655000064,,
624,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60172b590a720f05f80002a9,2021-01-31 22:12:41.209000192,2021-01-31 22:12:41.209000192,,2021-01-31 22:12:41.209000192,,
625,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6016dba70a720f05f8000285,2021-01-31 16:32:39.349999872,2021-01-31 16:32:39.349999872,,2021-01-31 16:32:39.349999872,,
626,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6017419a0a7214ad50000239,2021-01-31 23:47:38.624000000,2021-01-31 23:47:38.624000000,,2021-01-31 23:47:38.624000000,,
627,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601620270a7214ad500001c1,2021-01-31 03:12:39.608000000,2021-01-31 03:12:39.608000000,,2021-01-31 03:12:39.608000000,,
628,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6016780d0a720f05f8000255,2021-01-31 09:27:41.326999808,2021-01-31 09:27:41.326999808,,2021-01-31 09:27:41.326999808,,
629,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601617f20a720f05f8000232,2021-01-31 02:37:38.921999872,2021-01-31 02:37:38.921999872,,2021-01-31 02:37:38.921999872,,
630,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6016df2c0a720f05f8000288,2021-01-31 16:47:40.316000000,2021-01-31 16:47:40.316000000,,2021-01-31 16:47:40.316000000,,
631,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601729000a720f05f80002a8,2021-01-31 22:02:40.263000064,2021-01-31 22:02:40.263000064,,2021-01-31 22:02:40.263000064,,
632,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601675b30a720f05f8000254,2021-01-31 09:17:39.141999872,2021-01-31 09:17:39.141999872,,2021-01-31 09:17:39.141999872,,
633,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60166d7e0a7214ad500001e9,2021-01-31 08:42:38.836999936,2021-01-31 08:42:38.836999936,,2021-01-31 08:42:38.836999936,,
634,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601711900a720f05f800029f,2021-01-31 20:22:40.099000064,2021-01-31 20:22:40.099000064,,2021-01-31 20:22:40.099000064,,
635,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601721f90a720f05f80002a6,2021-01-31 21:32:41.008000000,2021-01-31 21:32:41.008000000,,2021-01-31 21:32:41.008000000,,
636,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601697af0a720f05f8000263,2021-01-31 11:42:39.069999872,2021-01-31 11:42:39.069999872,,2021-01-31 11:42:39.069999872,,
637,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6016bad70a7214ad50000205,2021-01-31 14:12:39.194999808,2021-01-31 14:12:39.194999808,,2021-01-31 14:12:39.194999808,,
638,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60170bb30a720f05f800029d,2021-01-31 19:57:39.124000000,2021-01-31 19:57:39.124000000,,2021-01-31 19:57:39.124000000,,
639,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,23.0,601836c2c8b50e11d8454b58,601836c70a720f05f8000364,2021-02-01 17:13:43.000000000,2021-02-01 17:13:43.000000000,2021-02-01 17:13:44.000000000,2021-02-01 17:13:48.000000000,2021-02-01 17:13:44.000000000,2021-02-01 00:00:00.000000000
640,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6017707d0a720f05f80002c7,2021-02-01 03:07:41.083000064,2021-02-01 03:07:41.083000064,,2021-02-01 03:07:41.083000064,,
641,,,209.9,1.0,FINISHED,20.99,60147d2ac8b50e11d8453f53,601485340a720f05f8000167,2021-01-29 21:59:16.000000000,2021-01-29 21:59:16.000000000,2021-01-29 21:59:16.000000000,2021-02-01 17:31:02.000000000,2021-01-29 21:59:16.000000000,2021-01-29 00:00:00.000000000
